gene,symbol,outcome,scan_b,scan_se,scan_pval,scan_q,n_cis_iv,n_clump_index,n_harmonised,method,b,se,pval,ci_l,ci_u,direction_consistent,q_stage2,survive_nominal,survive_fdr,ok,note,F_scan
ENSG00000174197,MGA,t2d,0.301819242060934,0.08222318222258,0.0002418571066959,0.0114629019406148,425,4,2,mr_ivw_mre,0.303383388629922,0.0205370605014413,2.2043785955834098e-49,0.263131489698777,0.343635287561067,True,5.08303770275704e-48,True,True,True,,13.474271267102926
ENSG00000174529,TMEM81,t2d,0.335959108776287,0.0896647621396171,0.0001790794788268,0.0090337618279493,473,3,2,mr_ivw_mre,0.319966902917674,0.0471724398297703,1.17770560150979e-11,0.227510619788441,0.412423186046906,True,1.21489630471536e-10,True,True,True,,14.038775837205586
ENSG00000174564,IL20RB,t2d,0.609921183521144,0.194169665165907,0.0016827060782607,0.0446332294427213,304,2,1,Wald ratio (单工具退化),0.603875372843588,0.262316904040653,0.0213304731319708,0.0897436883878577,1.11800705729932,True,0.02580723909794,True,True,True,,9.86698961937719
ENSG00000175087,PDIK1L,t2d,1.64353180019438,0.381534167902266,1.64966650618626e-05,0.001579870901709,57,2,1,Wald ratio (单工具退化),1.64353180019438,0.381534167902266,1.64966650618626e-05,0.895738572234478,2.39132502815428,True,5.60607975206296e-05,True,True,True,,18.556213017751553
ENSG00000175305,CCNE2,t2d,-0.679650170648464,0.151877133105802,7.6411312712965e-06,0.000926941995887,259,4,1,Wald ratio (单工具退化),-0.679650170648464,0.151877133105802,7.6411312712965e-06,-0.977323881611032,-0.381976459685896,True,3.08796232819405e-05,True,True,True,,20.025625000000005
ENSG00000175602,CCDC85B,t2d,0.825359707184683,0.260365838228607,0.0015243893761344,0.0417567950075544,87,2,1,Wald ratio (单工具退化),0.825359707184683,0.260365838228607,0.0015243893761344,0.315052041452032,1.33566737291733,True,0.0022549457941309,True,True,True,,10.048899999999971
ENSG00000176092,AIM1L,t2d,0.475869749298799,0.124458242124301,0.0001315548907188,0.0071521295085451,388,3,1,Wald ratio (单工具退化),0.475869749298799,0.124458242124301,0.0001315548907188,0.231936077156003,0.719803421441595,True,0.0003223094822611,True,True,True,,14.619377162629824
ENSG00000176268,CYCSP34,t2d,-0.0758225046166743,0.0221919525707339,0.0006339284698395,0.0231531580919889,601,4,1,Wald ratio (单工具退化),-0.0758225046166743,0.0221919525707339,0.0006339284698395,-0.119317932401934,-0.0323270768314147,True,0.001182415032564,True,True,True,,11.673611111111155
ENSG00000176894,PXMP2,t2d,-0.952610406171351,0.29961133742486,0.0014753589570141,0.041076250743099,1,2,1,Wald ratio (单工具退化),-0.952610406171351,0.29961133742486,0.0014753589570141,-1.53983783688395,-0.365382975458747,True,0.0022158647936764,True,True,True,,10.109138724523364
ENSG00000177045,SIX5,t2d,-0.321406675080259,0.076942810094971,2.95099817887325e-05,0.0023677694049384,301,3,1,Wald ratio (单工具退化),-0.321406675080259,0.076942810094971,2.95099817887325e-05,-0.472211811735707,-0.170601538424811,True,8.89839450860241e-05,True,True,True,,17.44912674250925
ENSG00000177169,ULK1,t2d,0.814441620349658,0.22576923767393,0.0003092718500413,0.0137562689196048,351,3,1,Wald ratio (单工具退化),0.814441620349658,0.22576923767393,0.0003092718500413,0.371942045691692,1.25694119500762,True,0.0006724527924091,True,True,True,,13.013388203017811
ENSG00000177311,ZBTB38,t2d,-0.166043625701415,0.0420955670792319,7.99851933705694e-05,0.0053271184342882,379,4,1,Wald ratio (单工具退化),-0.166043625701415,0.0420955670792319,7.99851933705694e-05,-0.248549421085499,-0.0835378303173303,True,0.0002090279720084,True,True,True,,15.558641975308696
ENSG00000177606,JUN,t2d,0.159389360431688,0.0493794489180524,0.0012472518509482,0.0365215412677074,663,8,6,mr_ivw_mre,0.131035343180604,0.0374868218258222,0.0004731670040463,0.057562522507123,0.204508163854086,True,0.0009450599327633,True,True,True,,10.419003364845363
ENSG00000177710,SLC35G5,t2d,-0.32033026241411,0.0815747873228479,8.60730332911336e-05,0.0055236001863947,2482,5,2,mr_ivw_mre,-0.290110173149247,0.0846925192185219,0.0006137770084714,-0.456104460577516,-0.124115885720978,True,0.0011511989823962,True,True,True,,15.419988102320044
ENSG00000177917,ARL6IP6,t2d,0.387596921717098,0.110551699321372,0.0004548540393908,0.0178539992633032,477,2,1,Wald ratio (单工具退化),0.387596921717098,0.110551699321372,0.0004548540393908,0.170919572617509,0.604274270816687,True,0.0009190865125836,True,True,True,,12.292204964435964
ENSG00000177971,IMP3,t2d,0.309130591746498,0.0970030477549357,0.0014384965419915,0.0405744002318263,546,3,1,Wald ratio (单工具退化),0.309130591746498,0.0970030477549357,0.0014384965419915,0.119008111756206,0.499253071736791,True,0.0021710989476895,True,True,True,,10.155778287646392
ENSG00000178700,DHFRL1,t2d,-0.382769445317933,0.107991379556783,0.0003934414105433,0.0164310162845784,396,3,1,Wald ratio (单工具退化),-0.382769445317933,0.107991379556783,0.0003934414105433,-0.594428659890023,-0.171110230745842,True,0.0008117317522789,True,True,True,,12.56308641975323
ENSG00000178715,RP11-169K16.8,t2d,0.139113534776998,0.0430589512404993,0.0012345757246411,0.036359325532061,379,2,1,Wald ratio (单工具退化),0.139113534776998,0.0430589512404993,0.0012345757246411,0.0547195411335529,0.223507528420443,True,0.0019358147362372,True,True,True,,10.437869822485247
ENSG00000179104,TMTC2,t2d,-0.413252991087758,0.116271180543335,0.0003791064626483,0.0161635767965973,166,4,2,mr_ivw_mre,-0.425051637533607,0.0254226726592203,9.46797353952413e-63,-0.47487916033643,-0.375224114730784,True,2.6510325910667603e-61,True,True,True,,12.632457541007469
ENSG00000181220,ZNF746,t2d,0.193929346105748,0.0570380429722787,0.0006738585313537,0.0240933980157713,468,2,1,Wald ratio (单工具退化),0.193929346105748,0.0570380429722787,0.0006738585313537,0.0821368361314334,0.305721856080062,True,0.0012343576836012,True,True,True,,11.56000000000005
ENSG00000181274,FRAT2,t2d,-0.145157588574023,0.0374739175250446,0.0001072555677459,0.0062490698566022,1389,16,3,mr_ivw_mre,-0.156033384250833,0.0482847319041269,0.0012313096349641,-0.250669719786093,-0.0613970487155717,True,0.0019358147362372,True,True,True,,15.004492006870057
ENSG00000182196,ARL6IP4,t2d,0.274294440398092,0.0651638725807622,2.56160441439654e-05,0.0021395695887459,1005,2,1,Wald ratio (单工具退化),0.274294440398092,0.0651638725807622,2.56160441439654e-05,0.146575597046641,0.402013283749543,True,8.03319144354756e-05,True,True,True,,17.718226068144933
ENSG00000182628,SKA2,t2d,-0.331743009878085,0.0826896523138253,6.02307997758412e-05,0.0041976434972699,1259,4,1,Wald ratio (单工具退化),-0.331743009878085,0.0826896523138253,6.02307997758412e-05,-0.493811750307321,-0.169674269448848,True,0.000163961621612,True,True,True,,16.095379818594125
ENSG00000183049,CAMK1D,t2d,0.179714385993701,0.0332654168205044,6.57408081238469e-08,2.22425327682669e-05,1300,22,7,mr_ivw_mre,0.11991117377238,0.0257732894980767,3.27876452474288e-06,0.0693964545930248,0.170425892951734,True,1.41239087219693e-05,True,True,True,,29.186347412254733
ENSG00000184056,VPS33B,t2d,-0.135099255525928,0.0348785659691123,0.0001073196491565,0.0062490698566022,537,11,3,mr_ivw_mre,-0.16792724928596,0.0328609727967323,3.21760618257845e-07,-0.232333572464505,-0.103520926107414,True,1.82797336749385e-06,True,True,True,,15.0033648453772
ENSG00000185245,GP1BA,t2d,0.690007960134745,0.184002122702599,0.0001768345704016,0.0090337618279493,334,2,1,Wald ratio (单工具退化),0.690007960134745,0.184002122702599,0.0001768345704016,0.329370426558732,1.05064549371076,True,0.0004175852505869,True,True,True,,14.062499999999947
ENSG00000185614,FAM212A,t2d,-0.314214124121589,0.0813866091987068,0.0001130351239037,0.0064347928077035,1044,6,1,Wald ratio (单工具退化),-0.314214124121589,0.0813866091987068,0.0001130351239037,-0.473728946974891,-0.154699301268288,True,0.0002804415732294,True,True,True,,14.905463867969827
ENSG00000186130,ZBTB6,t2d,0.741903636461249,0.17306612857776,1.81247648978056e-05,0.0016344367637932,341,4,2,mr_ivw_mre,0.693254553069462,0.183235340055721,0.0001546938187172,0.3341198858653,1.05238922027362,True,0.0003675150117404,True,True,True,,18.37684033411448
ENSG00000187166,H1FNT,t2d,0.257025445100214,0.0787015897787476,0.0010914653202393,0.0333994943340497,1097,4,2,mr_ivw_mre,0.257658182738582,0.0026975332107649,0.0,0.252371114798382,0.262945250678782,True,0.0,True,True,True,,10.665598461785
ENSG00000187486,KCNJ11,t2d,0.595181300858269,0.0731249187679678,3.9776513897556e-16,8.10645353232192e-13,435,2,1,Wald ratio (单工具退化),0.595181300858269,0.0731249187679678,3.9776513897556e-16,0.451859093700635,0.738503508015903,True,5.029804338013541e-15,True,True,True,,66.24723601986851
ENSG00000188211,NCR3LG1,t2d,-0.476176201327413,0.108387933294475,1.1166425744931e-05,0.0012104880674558,251,3,1,Wald ratio (单工具退化),-0.476176201327413,0.108387933294475,1.1166425744931e-05,-0.688612646943314,-0.263739755711512,True,4.20888355001245e-05,True,True,True,,19.30071960611037
ENSG00000188599,NPIPP1,t2d,0.077488473449602,0.022840954983767,0.0006925202566187,0.0245880885538139,561,12,2,mr_ivw_mre,0.0857571991596945,0.0276485129537552,0.0019241739419625,0.031567109544245,0.139947288775144,True,0.0026704176272324,True,True,True,,11.509214778583264
ENSG00000196072,BLOC1S2,t2d,-0.656705814190135,0.112537438874231,5.36478227963317e-09,2.48486961043009e-06,426,6,1,Wald ratio (单工具退化),-0.656705814190135,0.112537438874231,5.36478227963317e-09,-0.877275141296006,-0.436136487084263,True,4.12351892865922e-08,True,True,True,,34.05239544944743
ENSG00000196378,ZNF34,t2d,0.224923137663057,0.0472577869026104,1.94079210840636e-06,0.0002951742027561,764,7,1,Wald ratio (单工具退化),0.224923137663057,0.0472577869026104,1.94079210840636e-06,0.132299577344872,0.317546697981242,True,8.64534666471922e-06,True,True,True,,22.652780003204594
ENSG00000196453,ZNF777,t2d,0.465223848372164,0.12700896473964,0.0002493551200311,0.0115618939481906,240,3,1,Wald ratio (单工具退化),0.465223848372164,0.12700896473964,0.0002493551200311,0.216290851768752,0.714156844975576,True,0.0005617655577712,True,True,True,,13.416992803938872
ENSG00000196712,NF1,t2d,0.180699229030973,0.0526497753651395,0.0005989293979961,0.0220328179262845,629,6,1,Wald ratio (单工具退化),0.180699229030973,0.0526497753651395,0.0005989293979961,0.0775075655211751,0.28389089254077,True,0.0011342044638381,True,True,True,,11.77930193568059
ENSG00000196781,TLE1,t2d,0.965858180011924,0.156009760473795,5.97794473691608e-10,3.80720355432343e-07,195,8,3,mr_ivw_mre,0.691640869555112,0.222699428196573,0.0018981981576811,0.255158010912166,1.12812372819806,True,0.0026480202057331,True,True,True,,38.328620123721926
ENSG00000196950,SLC39A10,t2d,-0.107474762387584,0.0304386564803997,0.0004142043505126,0.0169507724165622,1479,9,3,mr_ivw_mre,-0.0979162556603236,0.043974813395389,0.025971073910764,-0.184105306142155,-0.0117272051784917,True,0.0312290213896303,True,True,True,,12.467001981405243
ENSG00000196968,FUT11,t2d,0.406672201464121,0.10109365460125,5.75280975000848e-05,0.0040428366450059,405,4,1,Wald ratio (单工具退化),0.406672201464121,0.10109365460125,5.75280975000848e-05,0.208532279380138,0.604812123548103,True,0.00015769940014,True,True,True,,16.182334710743934
ENSG00000197702,PARVA,t2d,-0.484866014701552,0.125545664520938,0.0001124308158092,0.0064347928077035,105,3,2,mr_ivw_mre,-0.453287205074138,0.0696144147181494,7.4454263034334e-11,-0.589728950726546,-0.31684545942173,True,7.29651777736473e-10,True,True,True,,14.915576694411318
ENSG00000197723,HSPB9,t2d,-0.748327256254605,0.171142107932667,1.22804231839307e-05,0.0013035157525443,22,2,1,Wald ratio (单工具退化),-0.748327256254605,0.171142107932667,1.22804231839307e-05,-1.0837596240409,-0.41289488846831,True,4.54143951707625e-05,True,True,True,,19.11918492887363
ENSG00000198056,PRIM1,t2d,-0.298367656041096,0.0911481144946545,0.001062478846781,0.0329077794793263,474,7,3,mr_ivw_mre,-0.246951334679618,0.0886881552348504,0.0053611874842376,-0.420776924795222,-0.0731257445640134,True,0.0069820116073792,True,True,True,,10.715393066406278
ENSG00000198492,YTHDF2,t2d,-0.226647752028734,0.0521933309088252,1.40892452880734e-05,0.0014422604863978,632,3,1,Wald ratio (单工具退化),-0.226647752028734,0.0521933309088252,1.40892452880734e-05,-0.328944800843213,-0.124350703214255,True,5.04385860173051e-05,True,True,True,,18.857008819665964
ENSG00000198518,HIST1H4E,t2d,0.244329263122191,0.0688650046637836,0.0003882489828453,0.0164160047103495,652,7,3,mr_ivw_mre,0.224546459331334,0.0795826117100414,0.0047791922272927,0.0685674065840171,0.38052551207865,True,0.0062867226614051,True,True,True,,12.587915181084615
ENSG00000198700,IPO9,t2d,-0.316982478258418,0.0859789075014663,0.0002271389839353,0.0110216487919122,136,3,1,Wald ratio (单工具退化),-0.316982478258418,0.0859789075014663,0.0002271389839353,-0.485498040391393,-0.148466916125443,True,0.0005268549213175,True,True,True,,13.59210335317173
ENSG00000198925,ATG9A,t2d,-0.355976069924604,0.113215630801709,0.0016652406334837,0.0444559929521055,394,3,2,mr_ivw_mre,-0.371804270707406,0.0348313479125318,1.34099169891609e-26,-0.440072458148953,-0.303536083265859,True,2.62834372987553e-25,True,True,True,,9.8861871301775
ENSG00000200737,Y_RNA,t2d,0.344846403862835,0.108068063182367,0.0014177576652813,0.0403546106402695,7,2,1,Wald ratio (单工具退化),0.344846403862835,0.108068063182367,0.0014177576652813,0.133036892146396,0.556655915579273,True,0.0021541124216677,True,True,True,,10.182552707991473
ENSG00000202522,Y_RNA,t2d,0.544973229215367,0.0943222896718905,7.56936898330722e-09,3.21382791416252e-06,1,2,1,Wald ratio (单工具退化),0.544973229215367,0.0943222896718905,7.56936898330722e-09,0.360104938519108,0.729841519911627,True,5.70613969510852e-08,True,True,True,,33.382716049382665
ENSG00000203602,AL137059.1,t2d,-0.241902979091913,0.071439183883869,0.000708835696558,0.024907019820435,280,2,1,Wald ratio (单工具退化),-0.241902979091913,0.071439183883869,0.000708835696558,-0.38192120658923,-0.101884751594595,True,0.001286405523383,True,True,True,,11.465934712283124
ENSG00000204421,LY6G6C,t2d,-0.958190085066865,0.170270711980523,1.82892113312131e-08,7.16796397942543e-06,108,2,1,Wald ratio (单工具退化),-0.958190085066865,0.170270711980523,1.82892113312131e-08,-1.29191454817068,-0.624465621963047,True,1.28024479318492e-07,True,True,True,,31.668204536716672
ENSG00000204482,LST1,t2d,-0.195660152813116,0.0472845369298364,3.50451667471565e-05,0.0026850394673197,2967,9,3,mr_ivw_mre,-0.235085764760652,0.0855629040840653,0.0060047900993281,-0.402785975178075,-0.0673855543432285,True,0.0077685733298238,True,True,True,,17.122473246135534
ENSG00000205238,SPDYE2,t2d,0.186481598719547,0.0428060033424414,1.32197538221379e-05,0.0013887555819338,721,6,1,Wald ratio (单工具退化),0.186481598719547,0.0428060033424414,1.32197538221379e-05,0.10258337384626,0.270379823592833,True,4.84312476474586e-05,True,True,True,,18.978531516518053
ENSG00000205643,CDPF1,t2d,1.0214185652829,0.237183337256703,1.6589419674472e-05,0.001579870901709,247,2,1,Wald ratio (单工具退化),1.0214185652829,0.237183337256703,1.6589419674472e-05,0.556547766526744,1.48628936403905,True,5.60607975206296e-05,True,True,True,,18.54552549427686
ENSG00000206530,WDR52,t2d,-0.181579726061058,0.0576096319631469,0.0016221251935153,0.0437287188410615,1126,4,1,Wald ratio (单工具退化),-0.181579726061058,0.0576096319631469,0.0016221251935153,-0.294492529871433,-0.0686669222506825,True,0.0023377686612426,True,True,True,,9.934465630507937
ENSG00000213281,NRAS,t2d,-0.854922871180552,0.275681650489381,0.001927878031905,0.0498606018911494,266,2,1,Wald ratio (单工具退化),-0.854922871180552,0.275681650489381,0.001927878031905,-1.3952489773383,-0.314596765022807,True,0.0026704176272324,True,True,True,,9.616967554601686
ENSG00000213390,ARHGAP19,t2d,-0.118753719368504,0.0306574883829669,0.0001072555677459,0.0062490698566022,1373,17,7,mr_ivw_mre,-0.11300382375144,0.0332806992546784,0.0006850931846114,-0.178232795670919,-0.0477748518319617,True,0.0012491001319427,True,True,True,,15.004492006870134
ENSG00000214413,BBIP1,t2d,0.23901575845091,0.0595954410991659,6.05548178703319e-05,0.0041976434972699,311,6,2,mr_ivw_mre,0.247346712767743,0.0490136406313467,4.50006896331016e-07,0.151281742379115,0.343411683156372,True,2.48454511777124e-06,True,True,True,,16.085219556360343
ENSG00000214432,AC068831.10,t2d,-0.131216804782008,0.0371628013543449,0.0004142043505126,0.0169507724165622,249,3,1,Wald ratio (单工具退化),-0.131216804782008,0.0371628013543449,0.0004142043505126,-0.20405455700114,-0.0583790525628756,True,0.0008500947926751,True,True,True,,12.467001981405287
ENSG00000214548,MEG3,t2d,-0.075926235219564,0.0235343312119682,0.0012544983912821,0.0366284773844259,866,12,1,Wald ratio (单工具退化),-0.978993749250513,0.434497225790958,0.0242487752488444,-1.83059266318336,-0.127394835317667,True,0.0292477535309139,True,True,True,,10.408304988662112
ENSG00000215417,MIR17HG,t2d,-0.579572078037976,0.167587106902547,0.0005435284494145,0.0204374719540018,187,2,1,Wald ratio (单工具退化),-0.579572078037976,0.167587106902547,0.0005435284494145,-0.908036771840232,-0.251107384235719,True,0.0010495721781798,True,True,True,,11.960069444444482
ENSG00000220614,RP11-480N24.4,t2d,0.385389247343199,0.0868796569155187,9.16894980516405e-06,0.0010991952766426,38,2,1,Wald ratio (单工具退化),0.385389247343199,0.0868796569155187,9.16894980516405e-06,0.215108248799586,0.555670245886811,True,3.63053366022657e-05,True,True,True,,19.67718606180151
ENSG00000221510,MIR548O,t2d,0.25348595918926,0.0766590602386875,0.0009441316671311,0.0303725222054051,209,3,1,Wald ratio (单工具退化),0.25348595918926,0.0766590602386875,0.0009441316671311,0.103236962032746,0.403734956345774,True,0.0015828368265068,True,True,True,,10.934044444444442
ENSG00000223522,AC093690.1,t2d,-0.106681839260739,0.0324490594418081,0.0010101973479222,0.0315956232148219,528,2,1,Wald ratio (单工具退化),-0.106681839260739,0.0324490594418081,0.0010101973479222,-0.170280827098882,-0.0430828514225957,True,0.0016708749383355,True,True,True,,10.808782135485089
ENSG00000224738,AC099850.1,t2d,0.131198450657764,0.0378187704743021,0.0005221354540128,0.0197790344847248,846,3,2,mr_ivw_mre,0.12409879900196,0.0239153294573722,2.11324149322421e-07,0.0772256145871003,0.170971983416819,True,1.25259462022718e-06,True,True,True,,12.034903215973161
ENSG00000225921,NOL7,t2d,-2.35528537178241,0.722565423791653,0.0011156339054723,0.0339352522291441,11,2,1,Wald ratio (单工具退化),-2.35528537178241,0.722565423791653,0.0011156339054723,-3.77148757888797,-0.939083164676846,True,0.0018071425245667,True,True,True,,10.625092455621324
ENSG00000226261,AC064836.3,t2d,0.239463250679403,0.0711917772290116,0.0007692282402994,0.0265709687072938,287,2,1,Wald ratio (单工具退化),0.239463250679403,0.0711917772290116,0.0007692282402994,0.0999299313151412,0.378996570043664,True,0.0013768834255588,True,True,True,,11.314049586776893
ENSG00000226920,RP5-1068B5.3,t2d,-0.939883123466774,0.196027765043349,1.62964898396809e-06,0.0002594706741661,13,5,1,Wald ratio (单工具退化),-0.939883123466774,0.196027765043349,1.62964898396809e-06,-1.32409048292162,-0.555675764011929,True,7.42816746180805e-06,True,True,True,,22.988600127551145
ENSG00000227268,KLLN,t2d,1.17106031763619,0.328505231960281,0.0003641131787006,0.0156553303416012,6,2,1,Wald ratio (单工具退化),1.17106031763619,0.328505231960281,0.0003641131787006,0.52720189426106,1.81491874101131,True,0.0007673783121002,True,True,True,,12.707904663923253
ENSG00000227992,AC108463.2,t2d,0.15866577034911,0.0479302847929604,0.0009318110103013,0.0303725222054051,210,4,1,Wald ratio (单工具退化),0.15866577034911,0.0479302847929604,0.0009318110103013,0.0647241383861601,0.25260740231206,True,0.0015804492842488,True,True,True,,10.958382877526713
ENSG00000228265,RP5-1125A11.1,t2d,-0.167165158701275,0.0417912896753189,6.33424836662398e-05,0.0043612155983715,580,2,1,Wald ratio (单工具退化),-0.167165158701275,0.0417912896753189,6.33424836662398e-05,-0.249074581332381,-0.0852557360701699,True,0.0001712431282563,True,True,True,,15.999999999999883
ENSG00000228590,AC007381.3,t2d,0.457630525125502,0.108030812488643,2.27424271068527e-05,0.0019312111018235,18,2,1,Wald ratio (单工具退化),0.457630525125502,0.108030812488643,2.27424271068527e-05,0.245894023427162,0.669367026823842,True,7.18954147248891e-05,True,True,True,,17.94463734567905
ENSG00000229472,RP1-64K7.4,t2d,-0.22883274427229,0.0558296755604082,4.15359716650806e-05,0.0030670402265737,257,2,1,Wald ratio (单工具退化),-0.22883274427229,0.0558296755604082,4.15359716650806e-05,-0.338256897639246,-0.119408590905334,True,0.0001206081547608,True,True,True,,16.799878067367718
ENSG00000229473,RGS17P1,t2d,-0.315048790959323,0.095639811541223,0.0009873116567661,0.0315382626409007,251,2,1,Wald ratio (单工具退化),-0.315048790959323,0.095639811541223,0.0009873116567661,-0.502499377068318,-0.127598204850328,True,0.0016469198700099,True,True,True,,10.85121107266437
ENSG00000229666,MAST4-AS1,t2d,-0.150027981673134,0.03194665917029,2.65042752056378e-06,0.0003858265204934,162,3,1,Wald ratio (单工具退化),-0.150027981673134,0.03194665917029,2.65042752056378e-06,-0.212642283073279,-0.0874136802729895,True,1.15440843117889e-05,True,True,True,,22.054318218234243
ENSG00000230069,LRRC37A15P,t2d,0.092904706653621,0.015743266190258,3.60791513623836e-09,1.83823276191345e-06,1550,9,2,mr_ivw_mre,0.0927580698043969,0.0007752388269144,0.0,0.0912386296242274,0.0942775099845663,True,0.0,True,True,True,,34.824569425392255
ENSG00000230224,PHBP9,t2d,-0.278263554001938,0.04789285569968,6.24256242925448e-09,2.76572657191753e-06,294,3,2,mr_ivw_mre,-0.241384017830306,0.112620063191927,0.032085143409457,-0.462115285623107,-0.0206527500375044,True,0.038462924209502,True,True,True,,33.75757090209896
ENSG00000230925,RP11-176F3.7,t2d,0.182085792548116,0.0317181703148331,9.426331058811141e-09,3.84217253957142e-06,934,3,2,mr_ivw_mre,0.165663075821358,0.0380871549037393,1.3639935758038e-05,0.0910136239364304,0.240312527706285,True,4.95079149736192e-05,True,True,True,,32.956104252400564
ENSG00000232470,RP11-313D6.3,t2d,0.377969753530684,0.108161155884567,0.0004749408335571,0.018368400164481,41,3,1,Wald ratio (单工具退化),0.377969753530684,0.108161155884567,0.0004749408335571,0.16597778347071,0.589961723590657,True,0.0009450599327633,True,True,True,,12.211568651129047
ENSG00000233609,RP11-62H7.2,t2d,0.0678562577433101,0.0162307475293796,2.90583814606733e-05,0.0023500389451131,5842,21,6,mr_ivw_mre,0.0762931205629942,0.0173044096569293,1.03905053509358e-05,0.0423771008616857,0.110209140264303,True,3.95444475491927e-05,True,True,True,,17.4784438960663
ENSG00000234009,AL049757.3,t2d,-0.517849819773099,0.144558783611572,0.0003406104113808,0.0148194701888759,238,2,1,Wald ratio (单工具退化),-0.517849819773099,0.144558783611572,0.0003406104113808,-0.801179829300698,-0.234519810245499,True,0.0007241702749379,True,True,True,,12.83271911552632
ENSG00000234936,AC010883.5,t2d,-0.407733223730669,0.0426387684947105,1.14945890849768e-21,3.90432875919711e-18,604,3,1,Wald ratio (单工具退化),-0.407733223730669,0.0426387684947105,1.14945890849768e-21,-0.491303674325443,-0.324162773135896,True,1.7330303543503402e-20,True,True,True,,91.44140624999993
ENSG00000235513,RP4-756G23.5,t2d,0.216389271071411,0.047629160208653,5.54040402420701e-06,0.0007198943185691,415,2,1,Wald ratio (单工具退化),0.216389271071411,0.047629160208653,5.54040402420701e-06,0.123037832448563,0.30974070969426,True,2.28614566051489e-05,True,True,True,,20.640755982319742
ENSG00000236493,EIF2S2P3,t2d,-0.313492195078977,0.0256697805591793,2.66570250843959e-34,1.35817542804997e-30,557,5,2,mr_ivw_mre,-0.314004250827526,0.0030826624376731,0.0,-0.32004615818186,-0.307962343473193,True,0.0,True,True,True,,149.14515624999984
ENSG00000242142,SERBP1P3,t2d,0.0624938910965816,0.0124672156480554,5.36831988530008e-07,0.0001079853786694,1408,16,1,Wald ratio (单工具退化),0.0634674360313482,0.0125662342016955,4.40348588930748e-07,0.0388380695747296,0.0880968024879668,True,2.46595209801219e-06,True,True,True,,25.126742509213347
ENSG00000242247,ARFGAP3,t2d,-0.177950892837167,0.0535913885764441,0.0008985223214717,0.0297270858954456,1070,5,2,mr_ivw_mre,-0.17883195700166,0.0046389641920002,0.0,-0.187924159743551,-0.169739754259768,True,0.0,True,True,True,,11.025805391190014
ENSG00000242288,RP11-464F9.1,t2d,0.354744169660228,0.0718469204375146,7.91304065576988e-07,0.0001390239384177,164,2,1,Wald ratio (单工具退化),0.354744169660228,0.0718469204375146,7.91304065576988e-07,0.213926793202585,0.495561546117872,True,3.92647080640733e-06,True,True,True,,24.378906249999947
ENSG00000243789,JMJD7,t2d,0.17819318347506,0.0457895796545819,9.9599178463636e-05,0.0060411644556217,400,3,1,Wald ratio (单工具退化),0.17819318347506,0.0457895796545819,9.9599178463636e-05,0.0884472564848511,0.267939110465268,True,0.0002535251815438,True,True,True,,15.144287995354969
ENSG00000245148,ARAP1-AS2,t2d,0.262448110188386,0.0555855246779691,2.34089773004321e-06,0.0003507904098402,180,2,1,Wald ratio (单工具退化),0.262448110188386,0.0555855246779691,2.34089773004321e-06,0.153502483757804,0.371393736618968,True,1.03104709008645e-05,True,True,True,,22.29274154782891
ENSG00000245532,NEAT1,t2d,0.234521304569022,0.0697225500070064,0.0007692282402994,0.0265709687072938,436,5,1,Wald ratio (单工具退化),0.234521304569022,0.0697225500070064,0.0007692282402994,0.0978676176449962,0.371174991493047,True,0.0013768834255588,True,True,True,,11.314049586776905
ENSG00000245937,CTC-228N24.3,t2d,0.0937853974602212,0.029465144029648,0.0014579445286619,0.040735595130025,1555,17,5,mr_ivw_mre,0.109108899190553,0.0261158283281771,2.94233746341178e-05,0.0579228162408954,0.160294982140211,True,8.89839450860241e-05,True,True,True,,10.131023200475934
ENSG00000246560,RP11-10L12.4,t2d,0.151037889456831,0.0287340375064215,1.46894406807729e-07,4.0455513658669e-05,1700,11,2,mr_ivw_mre,0.160393344938193,0.0565130303500771,0.0045373619603608,0.0496298407948226,0.271156849081563,True,0.0060425862718597,True,True,True,,27.629848783694957
ENSG00000248213,CICP16,t2d,-0.422973920345338,0.126892176103601,0.0008581206663936,0.0288589095397741,634,2,1,Wald ratio (单工具退化),-0.422973920345338,0.126892176103601,0.0008581206663936,-0.671678015428311,-0.174269825262365,True,0.0014884216868421,True,True,True,,11.111111111111176
ENSG00000248971,KRT8P46,t2d,0.107924101998527,0.0182883938533068,3.6079151362383804e-09,1.83823276191345e-06,1407,8,2,mr_ivw_mre,0.1061700400041,0.0132220533364118,9.76560027351335e-16,0.0802552916630649,0.132084788345134,True,1.16003494158098e-14,True,True,True,,34.82456942539277
ENSG00000249307,RP11-438E5.1,t2d,0.2858384902106,0.0860045014792956,0.0008888604916499,0.0295996353265146,88,2,1,Wald ratio (单工具退化),0.2858384902106,0.0860045014792956,0.0008888604916499,0.117272764802859,0.454404215618341,True,0.0015282162838894,True,True,True,,11.045847750865045
ENSG00000250848,CTD-2083E4.5,t2d,-0.315099997311642,0.0803470059663831,8.79121421667048e-05,0.0055641287495572,489,3,1,Wald ratio (单工具退化),-0.315099997311642,0.0803470059663831,8.79121421667048e-05,-0.472577235271377,-0.157622759351906,True,0.0002282222498632,True,True,True,,15.38003780718341
